3329,0,0,0,0,0,0,1.3731066,0.50562704,1.02340674,1.11146128,0.86089861,0.88965118,0.8998245,1.45944881,0.57155603,1.77127671,0,0,0,0,0,0,0,57:42.0,0,0,,,,,,,,,,,,,,,,,,
3330,0,0,0,0,0,0,1.31982684,0.46591976,0.97280651,1.06648672,0.82893169,0.84920734,0.88349175,1.42460227,0.58503073,1.75537956,0,0,0,0,0,0,0,57:43.0,0,0,,,,,,,,,,,,,,,,,,
3331,0,0,0,0,0,0,1.37049758,0.48824841,1.04727793,1.12563872,0.88589066,0.97325128,0.98621637,1.44779038,0.67730856,1.69160283,0,0,0,0,0,0,0,57:43.0,0,0,,,,,,,,,,,,,,,,,,
3332,0,0,0,0,0,0,1.3560679,0.46923375,1.01910758,1.10664427,0.8718574,0.9360801,0.94530123,1.50523746,0.63425308,1.70820498,0,0,0,0,0,0,0,57:43.0,0,0,,,,,,,,,,,,,,,,,,
3333,0,0,0,0,0,0,1.3202064,0.45474967,0.95256788,1.06536484,0.81657875,0.84605801,0.88099712,1.44038391,0.54551977,1.63627267,0,0,0,0,0,0,0,57:43.0,0,0,,,,,,,,,,,,,,,,,,
3334,0,0,0,0,0,0,1.4088217,0.48643637,1.05387902,1.10625219,0.83749521,0.94291627,0.99883521,1.51933837,0.65275121,1.79588807,0,0,0,0,0,0,0,57:43.0,0,0,,,,,,,,,,,,,,,,,,
3335,0,0,0,0,0,0,1.41186857,0.5282498,1.02351856,1.09757137,0.85756177,0.93286425,0.94303465,1.54847252,0.62207299,1.75918663,0,0,0,0,0,0,0,57:44.0,0,0,,,,,,,,,,,,,,,,,,
3336,0,0,0,0,0,0,1.40729523,0.52876318,0.98030347,1.06937587,0.82973623,0.86225766,0.87159824,1.52002645,0.54961699,1.72503591,0,0,0,0,0,0,0,57:44.0,0,0,,,,,,,,,,,,,,,,,,
3337,0,0,0,0,0,0,1.35501885,0.49280551,0.90913826,1.02148318,0.81046885,0.81062746,0.85590589,1.46344185,0.5609225,1.70912397,0,0,0,0,0,0,0,57:44.0,0,0,,,,,,,,,,,,,,,,,,
3338,0,0,0,0,0,0,1.45582747,0.56051397,1.03491044,1.1153245,0.86775827,0.93769437,0.97805446,1.53598762,0.63560277,1.75910556,0,0,0,0,0,0,0,57:44.0,0,0,,,,,,,,,,,,,,,,,,
3339,0,0,0,0,0,0,1.44982934,0.53813088,1.02023554,1.1153543,0.85081428,0.9047159,0.94167709,1.50064528,0.58575171,1.75462437,0,0,0,0,0,0,0,57:44.0,0,0,,,,,,,,,,,,,,,,,,
3340,0,0,0,0,0,0,1.37341022,0.47935668,0.92734116,1.07141221,0.81582868,0.83955437,0.87368059,1.45841992,0.5195989,1.61580396,0,0,0,0,0,0,0,57:45.0,0,0,,,,,,,,,,,,,,,,,,
3341,0,0,0,0,0,0,1.39301276,0.48499468,1.01257181,1.13023126,0.86615521,0.97118104,1.01787961,1.50289762,0.64955431,1.64762104,0,0,0,0,0,0,1,57:45.0,0,0,,,,,,,,,,,,,,,,,,
3342,0,0,0,0,0,0,1.36608779,0.48343113,1.00061595,1.15465307,0.88775289,0.98570412,1.02278268,1.51555574,0.63945931,1.62393558,0,0,0,0,0,0,1,57:45.0,0,0,,,,,,,,,,,,,,,,,,
3343,0,0,0,0,0,0,1.31114948,0.46906039,0.94903892,1.13179064,0.88221091,0.96702498,0.976457,1.51704204,0.55897391,1.51587772,0,0,0,0,0,0,1,57:45.0,0,0,,,,,,,,,,,,,,,,,,
3344,0,0,0,0,0,0,1.32473254,0.42916551,0.94731092,1.09904563,0.84659266,0.89561945,0.98586023,1.52277052,0.5800904,1.61094189,0,0,0,0,0,0,1,57:45.0,0,0,,,,,,,,,,,,,,,,,,
3345,0,0,0,0,0,0,1.3899349,0.49880639,1.02647018,1.15932846,0.88962233,1.00496852,1.03453708,1.57706904,0.61848599,1.7089715,0,0,0,0,0,0,1,57:46.0,0,0,,,,,,,,,,,,,,,,,,
3346,0,0,0,0,0,0,1.37480581,0.50832123,0.96710783,1.12161708,0.87155694,0.92048675,0.93323129,1.54429233,0.5370056,1.72545695,0,0,0,0,0,0,1,57:46.0,0,0,,,,,,,,,,,,,,,,,,
3347,0,0,0,0,0,0,1.30428946,0.47106236,0.87195551,1.0578469,0.83575726,0.81327981,0.83860594,1.46368742,0.46757117,1.6503247,0,0,0,0,0,0,1,57:46.0,0,0,,,,,,,,,,,,,,,,,,
3348,0,0,0,0,0,0,1.36118174,0.50071937,0.96186733,1.12043655,0.87097681,0.93358088,0.97586805,1.53171456,0.58532953,1.69448638,0,0,0,0,0,0,1,57:46.0,0,0,,,,,,,,,,,,,,,,,,
3349,0,0,0,0,0,0,1.33993769,0.51038748,0.92625642,1.10912979,0.86842883,0.89890057,0.93196613,1.51144624,0.54496771,1.66106999,0,0,0,0,0,0,1,57:46.0,0,0,,,,,,,,,,,,,,,,,,
3350,0,0,0,0,0,0,1.30414844,0.48881724,0.86768621,1.06980324,0.8321172,0.82977891,0.85225213,1.45204794,0.47108045,1.62008214,0,0,0,0,0,0,1,57:47.0,0,0,,,,,,,,,,,,,,,,,,
3351,0,0,0,0,0,0,1.23485243,0.45343477,0.83953309,1.03295684,0.82299101,0.82606518,0.8746708,1.46065557,0.51642644,1.61789107,0,0,0,0,0,0,1,57:47.0,0,0,,,,,,,,,,,,,,,,,,
3352,0,0,0,0,0,0,1.32116234,0.49146372,0.90988886,1.09823525,0.85958892,0.90144873,0.92375922,1.48556316,0.5239684,1.58716762,0,0,0,0,0,0,1,57:47.0,0,0,,,,,,,,,,,,,,,,,,
3353,0,0,0,0,0,0,1.24369109,0.46149436,0.84208798,1.06468976,0.85163063,0.86223137,0.86569142,1.46974051,0.4728888,1.56289959,0,0,0,0,0,0,1,57:47.0,0,0,,,,,,,,,,,,,,,,,,
3354,0,0,0,0,0,0,1.2151171,0.42898855,0.78401738,1.00249755,0.80371451,0.75349945,0.78204525,1.42373919,0.38302049,1.56958544,0,0,0,0,0,0,1,57:47.0,0,0,,,,,,,,,,,,,,,,,,
3355,0,0,0,0,0,0,1.24754536,0.47475377,0.85267067,1.0490005,0.844715,0.86615032,0.88239205,1.45793319,0.51000077,1.63854802,0,0,0,0,0,0,1,57:48.0,0,0,,,,,,,,,,,,,,,,,,
3356,0,0,0,0,0,0,1.22957063,0.452218,0.82803583,1.0383749,0.83305186,0.81526023,0.83780336,1.41730654,0.47413138,1.5654304,0,0,0,0,0,0,1,57:48.0,0,0,,,,,,,,,,,,,,,,,,
3357,0,0,0,0,0,0,1.15432143,0.41390836,0.7552653,1.00137734,0.80818963,0.75643522,0.76323134,1.36024177,0.40056905,1.49061513,0,0,0,0,0,0,1,57:48.0,0,0,,,,,,,,,,,,,,,,,,
3358,0,0,0,0,0,0,1.1379596,0.403332,0.81728673,1.0284965,0.82424271,0.85899627,0.87808365,1.41047168,0.49915856,1.5471071,0,0,0,0,0,0,1,57:48.0,0,0,,,,,,,,,,,,,,,,,,
3359,0,0,0,0,0,0,1.17298245,0.42325771,0.81777829,1.05386019,0.84583223,0.87396324,0.86157769,1.38078213,0.48241109,1.48697531,0,0,0,0,0,0,1,57:48.0,0,0,,,,,,,,,,,,,,,,,,
3360,0,0,0,0,0,0,1.14844203,0.4090288,0.77578288,1.02768862,0.838018,0.82188416,0.82473499,1.39688683,0.4407824,1.44268787,0,0,0,0,0,0,1,57:49.0,0,0,,,,,,,,,,,,,,,,,,
3361,0,0,0,0,0,0,1.09839416,0.38459796,0.71611422,0.97319752,0.81241906,0.76614529,0.79075205,1.37484598,0.4361482,1.45668423,0,0,0,0,0,0,1,57:49.0,0,0,,,,,,,,,,,,,,,,,,
3362,0,0,0,0,0,0,1.22161973,0.46756417,0.82612753,1.05170131,0.8726334,0.90438581,0.89683372,1.42923093,0.52116758,1.47638667,0,0,0,0,0,0,1,57:49.0,0,0,,,,,,,,,,,,,,,,,,
3363,0,0,0,0,0,0,1.21195149,0.45423687,0.821181,1.04939771,0.86989826,0.86358875,0.87790382,1.44335854,0.49339879,1.44074094,0,0,0,0,0,0,1,57:49.0,0,0,,,,,,,,,,,,,,,,,,
3364,0,0,0,0,0,0,1.2286936,0.43549609,0.80386829,1.01345921,0.80358177,0.76655471,0.80580413,1.45810843,0.40526927,1.62689996,0,0,0,0,0,0,1,57:49.0,0,0,,,,,,,,,,,,,,,,,,
3365,0,0,0,0,0,0,1.24988019,0.49436218,0.87156934,1.05681789,0.85039496,0.89374965,0.90444463,1.51078665,0.5251196,1.65102863,0,0,0,0,0,0,1,57:50.0,0,0,,,,,,,,,,,,,,,,,,
3366,0,0,0,0,0,0,1.2572329,0.47037131,0.85968733,1.04924405,0.85275286,0.85014504,0.87561625,1.48196709,0.49948871,1.63784635,0,0,0,0,0,0,1,57:50.0,0,0,,,,,,,,,,,,,,,,,,
3367,0,0,0,0,0,0,1.22975993,0.44402847,0.80886585,1.00790632,0.81616318,0.76275152,0.7996487,1.43665195,0.42831269,1.6189853,0,0,0,0,0,0,1,57:50.0,0,0,,,,,,,,,,,,,,,,,,
3368,0,0,0,0,0,0,1.23554671,0.45048201,0.8687526,1.0342418,0.83618814,0.85759932,0.90309328,1.45087636,0.53312224,1.61674416,0,0,0,0,0,0,1,57:50.0,0,0,,,,,,,,,,,,,,,,,,
3369,0,0,0,0,0,0,1.2290386,0.4367854,0.87350804,1.07108915,0.85235935,0.87254393,0.88604701,1.42027366,0.51479596,1.57828629,0,0,0,0,0,0,1,57:50.0,0,0,,,,,,,,,,,,,,,,,,
3370,0,0,0,0,0,0,1.1766516,0.40848303,0.84146255,1.04641342,0.84821564,0.83636016,0.84225428,1.41259873,0.47087568,1.54660535,0,0,0,0,0,0,1,57:51.0,0,0,,,,,,,,,,,,,,,,,,
3371,0,0,0,0,0,0,1.14500058,0.35768086,0.79982293,1.00815701,0.818021,0.79036677,0.8715958,1.40471971,0.51340073,1.53992641,0,0,0,0,0,0,1,57:51.0,0,0,,,,,,,,,,,,,,,,,,
3372,0,0,0,0,0,0,1.23475051,0.42364767,0.89040947,1.08914661,0.8387984,0.91779834,0.9834916,1.42110157,0.59152567,1.55514002,0,0,0,0,0,0,1,57:51.0,0,0,,,,,,,,,,,,,,,,,,
3373,0,0,0,0,0,0,1.22499502,0.41921654,0.87022811,1.0758673,0.8226229,0.89420301,0.94264579,1.41764474,0.54767865,1.51485264,0,0,0,0,0,0,1,57:51.0,0,0,,,,,,,,,,,,,,,,,,
3374,0,0,0,0,0,0,1.15120089,0.4111923,0.80547243,1.00776505,0.80173588,0.82003719,0.83597624,1.40975857,0.45795184,1.45432162,0,0,0,0,0,0,1,57:51.0,0,0,,,,,,,,,,,,,,,,,,
3375,0,0,0,0,0,0,1.26428211,0.43870911,0.90485877,1.07483768,0.85903287,0.93636358,1.00075507,1.47965193,0.60775334,1.54641342,0,0,0,0,0,0,1,57:52.0,0,0,,,,,,,,,,,,,,,,,,
3376,0,0,0,0,0,0,1.25701714,0.45007926,0.87183309,1.06293643,0.86566913,0.91592389,0.94929886,1.47300291,0.57612121,1.53247714,0,0,0,0,0,0,1,57:52.0,0,0,,,,,,,,,,,,,,,,,,
3377,0,0,0,0,0,0,1.22093928,0.43002221,0.82374477,1.02652192,0.82793868,0.83209836,0.86590493,1.46298122,0.49419534,1.51686502,0,0,0,0,0,0,1,57:52.0,0,0,,,,,,,,,,,,,,,,,,
3378,0,0,0,0,0,0,1.20010042,0.41115943,0.8459726,1.03129649,0.83184439,0.87994528,0.93281966,1.45867908,0.56801528,1.51042426,0,0,0,0,0,0,1,57:52.0,0,0,,,,,,,,,,,,,,,,,,
3379,0,0,0,0,0,0,1.2022934,0.41328609,0.86019993,1.07483768,0.86475158,0.92335176,0.96092457,1.41764474,0.5852533,1.41774237,0,0,0,0,0,0,1,57:52.0,0,0,,,,,,,,,,,,,,,,,,
3380,0,0,0,0,0,0,1.18469429,0.39836651,0.83555299,1.0662117,0.84424204,0.89420402,0.95084387,1.39334702,0.5657348,1.39929712,0,0,0,0,0,0,1,57:53.0,0,0,,,,,,,,,,,,,,,,,,
3381,0,0,0,0,0,0,1.12902081,0.3831315,0.75089681,1.01424456,0.81862336,0.8346619,0.87055558,1.32596326,0.50425947,1.30481529,0,0,0,0,0,0,1,57:53.0,0,0,,,,,,,,,,,,,,,,,,
3382,0,0,0,0,0,0,1.22234273,0.43362334,0.86341494,1.10066831,0.89579749,1.00344121,1.04889345,1.46823037,0.64991879,1.3327446,0,0,0,0,0,0,1,57:53.0,0,0,,,,,,,,,,,,,,,,,,
3383,0,0,0,0,0,0,1.20418262,0.43214712,0.85762858,1.10544527,0.90987104,0.99985051,1.06519163,1.5217731,0.63234472,1.28895235,0,0,0,0,0,0,1,57:53.0,0,0,,,,,,,,,,,,,,,,,,
3384,0,0,0,0,0,0,1.13211799,0.40640905,0.78312755,1.05638647,0.89716142,0.95513427,1.01545799,1.4737798,0.57789248,1.23669791,0,0,0,0,0,0,1,57:53.0,0,0,,,,,,,,,,,,,,,,,,
3385,0,0,0,0,0,0,1.1347481,0.39796045,0.82225031,1.07765019,0.92639428,1.0224067,1.08859026,1.45760286,0.64671314,1.17058146,0,0,0,0,0,0,1,57:54.0,0,0,,,,,,,,,,,,,,,,,,
3386,0,0,0,0,0,0,1.25031817,0.40967479,0.94083971,1.14989984,0.92051327,1.01032412,1.08459938,1.45629895,0.67171037,1.29756153,0,0,0,0,0,0,1,57:54.0,0,0,,,,,,,,,,,,,,,,,,
3387,0,0,0,0,0,0,1.23104846,0.41463274,0.924474,1.1356256,0.89204556,0.96999162,1.00105786,1.44844317,0.61732262,1.47365618,0,0,0,0,0,0,1,57:54.0,0,0,,,,,,,,,,,,,,,,,,
3388,0,0,0,0,0,0,1.16763926,0.38850167,0.84558272,1.0666436,0.83414543,0.82272226,0.87137365,1.4163878,0.5126943,1.50370157,0,0,0,0,0,0,1,57:54.0,0,0,,,,,,,,,,,,,,,,,,
3389,0,0,0,0,0,0,1.24657559,0.4165723,0.93995684,1.12606168,0.87909591,0.91671276,1.00462925,1.44137394,0.65282011,1.52108097,0,0,0,0,0,0,1,57:54.0,0,0,,,,,,,,,,,,,,,,,,
3390,0,0,0,0,0,0,1.25120568,0.41057616,0.91968715,1.1035428,0.86573726,0.88329077,0.95935011,1.46955264,0.61488456,1.48750329,0,0,0,0,0,0,1,57:55.0,0,0,,,,,,,,,,,,,,,,,,
3391,0,0,0,0,0,0,1.21347821,0.37323833,0.85784131,1.06148958,0.84402674,0.81428659,0.90099984,1.48179436,0.55001777,1.45799971,0,0,0,0,0,0,1,57:55.0,0,0,,,,,,,,,,,,,,,,,,
3392,0,0,0,0,0,0,1.22020948,0.36569962,0.90959239,1.07114065,0.87089312,0.88043177,0.98704422,1.51676297,0.62753278,1.54390848,0,0,0,0,0,0,1,57:55.0,0,0,,,,,,,,,,,,,,,,,,
3393,0,0,0,0,0,0,1.25128877,0.36925802,0.90990281,1.10294652,0.85295278,0.88076526,0.9648304,1.49232519,0.62058026,1.49788082,0,0,0,0,0,0,1,57:55.0,0,0,,,,,,,,,,,,,,,,,,
3394,0,0,0,0,0,0,1.21669984,0.35685265,0.88377023,1.06698716,0.84365851,0.82522088,0.86546606,1.42195022,0.54959303,1.47992504,0,0,0,0,0,0,1,57:55.0,0,0,,,,,,,,,,,,,,,,,,
3395,0,0,0,0,0,0,1.16962016,0.321619,0.81821007,1.00712395,0.7917918,0.72820896,0.79572052,1.37417233,0.47535402,1.68821108,0,0,0,0,0,0,1,57:56.0,0,0,,,,,,,,,,,,,,,,,,
3396,0,0,0,0,0,0,1.21236598,0.3521781,0.87422776,1.03236246,0.81560481,0.83966029,0.9291265,1.28743935,0.61738682,1.51432157,0,0,0,0,0,0,1,57:56.0,0,0,,,,,,,,,,,,,,,,,,
3397,0,0,0,0,0,0,1.1277684,0.36953983,0.78655219,1.01716721,0.82140589,0.86471683,0.85698253,1.33443785,0.55281818,1.49823821,0,0,0,0,0,0,1,57:56.0,0,0,,,,,,,,,,,,,,,,,,
3398,0,0,0,0,0,0,1.08000255,0.32396808,0.71316701,0.97944212,0.8090694,0.79676545,0.77155268,1.35790884,0.46611953,1.39233625,0,0,0,0,0,0,1,57:56.0,0,0,,,,,,,,,,,,,,,,,,
3399,0,0,0,0,0,0,1.1291244,0.34847733,0.79067433,1.02567589,0.85893196,0.92079759,0.90040362,1.47225142,0.58705342,1.4500432,0,0,0,0,0,0,1,57:56.0,0,0,,,,,,,,,,,,,,,,,,
3400,0,0,0,0,0,0,1.11281991,0.37056169,0.7628516,1.0166471,0.89457655,0.88578117,0.86019367,1.55110729,0.54065639,1.46870959,0,0,0,0,0,0,1,57:57.0,0,0,,,,,,,,,,,,,,,,,,
3401,0,0,0,0,0,0,1.08972335,0.35969698,0.71567202,0.9901008,0.88603354,0.8196066,0.80595136,1.5127846,0.49301022,1.41139519,0,0,0,0,0,0,1,57:57.0,0,0,,,,,,,,,,,,,,,,,,
3402,0,0,0,0,0,0,1.13301432,0.36809722,0.80968988,1.0516001,0.9169057,0.95117068,0.94430411,1.52565122,0.62133551,1.44159949,0,0,0,0,0,0,1,57:57.0,0,0,,,,,,,,,,,,,,,,,,
3403,0,0,0,0,0,0,1.13192916,0.36982438,0.79898053,1.08391416,0.94222826,0.93846172,0.93642533,1.49270797,0.60230213,1.4138242,0,0,0,0,0,0,1,57:57.0,0,0,,,,,,,,,,,,,,,,,,
3404,0,0,0,0,0,0,1.08935201,0.36404982,0.75902069,1.06314361,0.93861741,0.91132683,0.89730966,1.37973201,0.56064749,1.38071716,0,0,0,0,0,0,1,57:57.0,0,0,,,,,,,,,,,,,,,,,,
3405,0,0,0,0,0,0,1.06147313,0.40839693,0.79991758,1.08457661,0.99339604,1.02137256,0.99882734,1.399858,0.64382207,1.49361825,0,0,0,0,0,0,1,57:58.0,0,0,,,,,,,,,,,,,,,,,,
3406,0,0,0,0,0,0,1.14518619,0.4323428,0.86006796,1.13908839,1.02601731,1.03316569,1.03503609,1.42284787,0.64254504,1.42706776,0,0,0,0,0,0,1,57:58.0,0,0,,,,,,,,,,,,,,,,,,
3407,0,0,0,0,0,0,1.16140378,0.40933347,0.83128726,1.12538147,1.02521777,0.98879355,1.02520299,1.50925708,0.6001817,1.49416649,0,0,0,0,0,0,1,57:58.0,0,0,,,,,,,,,,,,,,,,,,
3408,0,0,0,0,0,0,1.13369131,0.40837541,0.82808071,1.10212409,1.0338304,1.01195812,1.04839826,1.57665563,0.65728021,1.48988593,0,0,0,0,0,0,1,57:58.0,0,0,,,,,,,,,,,,,,,,,,
3409,0,0,0,0,0,0,1.26867902,0.45380557,0.94647592,1.19214153,1.07919586,1.07754171,1.13165104,1.6846019,0.68301541,1.49226177,0,0,0,0,0,0,1,57:58.0,0,0,,,,,,,,,,,,,,,,,,
3410,0,0,0,0,0,0,1.20970166,0.45010206,0.88206911,1.16514242,1.09419322,1.04114509,1.08978891,1.73029447,0.64814276,1.46063101,0,0,0,0,0,0,1,57:59.0,0,0,,,,,,,,,,,,,,,,,,
3411,0,0,0,0,0,0,1.13472569,0.41736344,0.8011179,1.1155138,1.06077075,0.98060584,1.03111994,1.70286,0.60572851,1.37761807,0,0,0,0,0,0,1,57:59.0,0,0,,,,,,,,,,,,,,,,,,
3412,0,0,0,0,0,0,1.22604024,0.47262335,0.94570428,1.2236259,1.12908566,1.1691668,1.20544589,1.71839392,0.73994523,1.44807315,0,0,0,0,0,0,1,57:59.0,0,0,,,,,,,,,,,,,,,,,,
3413,0,0,0,0,0,0,1.25383747,0.45427692,0.96278256,1.20969439,1.08885539,1.09808671,1.14780796,1.70029211,0.69288677,1.60480297,0,0,0,0,0,0,1,57:59.0,0,0,,,,,,,,,,,,,,,,,,
3414,0,0,0,0,0,0,1.18288946,0.44433007,0.86326879,1.15557492,1.02597976,1.01941979,1.02249897,1.54400241,0.60995877,1.57051182,0,0,0,0,0,0,1,57:59.0,0,0,,,,,,,,,,,,,,,,,,
3415,0,0,0,0,0,0,1.19923854,0.44793892,0.93959916,1.19880724,1.06188762,1.13726914,1.14579141,1.5196749,0.73256105,1.56183088,0,0,0,0,0,0,1,58:00.0,0,0,,,,,,,,,,,,,,,,,,
3416,0,0,0,0,0,0,1.17622423,0.44705671,0.91382867,1.19360542,1.07056367,1.11991191,1.12428761,1.49898541,0.71143121,1.51666415,0,0,0,0,0,0,1,58:00.0,0,0,,,,,,,,,,,,,,,,,,
3417,0,0,0,0,0,0,1.14631546,0.43991315,0.86242718,1.16124558,1.0316515,1.05615914,1.05006623,1.43126106,0.64911336,1.4471612,0,0,0,0,0,0,1,58:00.0,0,0,,,,,,,,,,,,,,,,,,
3418,0,0,0,0,0,0,1.10677886,0.38028562,0.80725324,1.10332036,0.97111595,0.98113364,0.99267459,1.39581847,0.59590912,1.4459008,0,0,0,0,0,0,1,58:00.0,0,0,,,,,,,,,,,,,,,,,,
3419,0,0,0,0,0,0,1.16901267,0.42297739,0.88397008,1.14091992,1.01852667,1.09322023,1.10240364,1.472507,0.7059288,1.44292152,0,0,0,0,0,0,1,58:00.0,0,0,,,,,,,,,,,,,,,,,,
3420,0,0,0,0,0,0,1.14489901,0.38556394,0.84728134,1.11592865,0.98624563,1.05293131,1.06091118,1.48621571,0.66414428,1.3884207,0,0,0,0,0,0,1,58:01.0,0,0,,,,,,,,,,,,,,,,,,
3421,0,0,0,0,0,0,1.0773865,0.33326176,0.78476161,1.06925666,0.95676851,0.99042577,1.00173879,1.54609191,0.5893572,1.3374244,0,0,0,0,0,0,1,58:01.0,0,0,,,,,,,,,,,,,,,,,,
3422,0,0,0,0,0,0,1.07077718,0.32396808,0.80574727,1.05201817,0.95722359,1.02537811,1.06237292,1.57666194,0.66866308,1.3876245,0,0,0,0,0,0,1,58:01.0,0,0,,,,,,,,,,,,,,,,,,
3423,0,0,0,0,0,0,1.03022647,0.31709275,0.75583357,1.04651713,0.9366644,1.0263418,1.00623655,1.466084,0.60505593,1.348104,0,0,0,0,0,0,1,58:01.0,0,0,,,,,,,,,,,,,,,,,,
3424,0,0,0,0,0,0,1.03249025,0.29373944,0.74608803,1.02922833,0.90204513,0.96260822,0.95890158,1.42001712,0.56908923,1.32912886,0,0,0,0,0,0,1,58:01.0,0,0,,,,,,,,,,,,,,,,,,
3425,0,0,0,0,0,0,0.95335561,0.25672156,0.64388639,0.96154469,0.84944963,0.87500674,0.8619048,1.31551874,0.5011794,1.27434099,0,0,0,0,0,0,1,58:02.0,0,0,,,,,,,,,,,,,,,,,,
3426,0,0,0,0,0,0,0.99189663,0.26406848,0.73334742,0.99790221,0.85548311,0.98060685,0.97332263,1.27927697,0.58439404,1.32428694,0,0,0,0,0,0,1,58:02.0,0,0,,,,,,,,,,,,,,,,,,
3427,0,0,0,0,0,0,0.94107956,0.24367869,0.67477065,0.96163547,0.84637415,0.92697668,0.91802555,1.24831855,0.54997575,1.30282283,0,0,0,0,0,0,1,58:02.0,0,0,,,,,,,,,,,,,,,,,,
3428,0,0,0,0,0,0,0.90449452,0.23089795,0.61466599,0.92626953,0.80912203,0.86936361,0.84805799,1.1941359,0.48450628,1.26277697,0,0,0,0,0,0,1,58:02.0,0,0,,,,,,,,,,,,,,,,,,
3429,0,0,0,0,0,0,0.85483795,0.17342481,0.57324505,0.88489681,0.76735699,0.78551131,0.79729098,1.19153619,0.42197278,1.26100731,0,0,0,0,0,0,1,58:02.0,0,0,,,,,,,,,,,,,,,,,,
3430,0,0,0,0,0,0,0.92431635,0.20598659,0.63389713,0.91446364,0.82167804,0.88143498,0.88707197,1.29864836,0.51639456,1.33862495,0,0,0,0,0,0,1,58:03.0,0,0,,,,,,,,,,,,,,,,,,
3431,0,0,0,0,0,0,0.89363641,0.20168386,0.61181903,0.89396685,0.79425472,0.83957201,0.85108095,1.37178111,0.47791305,1.35685194,0,0,0,0,0,0,1,58:03.0,0,0,,,,,,,,,,,,,,,,,,
3432,0,0,0,0,0,0,0.91565251,0.15247408,0.59437293,0.88108665,0.74666864,0.75853413,0.78692269,1.3439337,0.40774909,1.28686035,0,0,0,0,0,0,1,58:03.0,0,0,,,,,,,,,,,,,,,,,,
3433,0,0,0,0,0,0,0.87351912,0.16293867,0.60122722,0.84316075,0.75017518,0.75684631,0.80103451,1.33820891,0.45998305,1.35278809,0,0,0,0,0,0,1,58:03.0,0,0,,,,,,,,,,,,,,,,,,
3434,0,0,0,0,0,0,0.98966789,0.19827913,0.67176199,0.90508294,0.75442988,0.7815544,0.82059062,1.30792308,0.46190372,1.37910044,0,0,0,0,0,0,1,58:03.0,0,0,,,,,,,,,,,,,,,,,,
3435,0,0,0,0,0,0,0.95396829,0.19012132,0.62288177,0.88327724,0.7619285,0.75670087,0.76868308,1.2252562,0.41760084,1.39195824,0,0,0,0,0,0,1,58:04.0,0,0,,,,,,,,,,,,,,,,,,
3436,0,0,0,0,0,0,0.91835004,0.16847865,0.57152545,0.84191984,0.72350073,0.66983795,0.70687181,1.18441045,0.36580527,1.36149585,0,0,0,0,0,0,0,58:04.0,0,0,,,,,,,,,,,,,,,,,,
3437,0,0,0,0,0,0,1.00338948,0.18793696,0.69426996,0.91402465,0.76722467,0.78894943,0.84569645,1.23248589,0.47033229,1.44840229,0,0,0,0,0,0,0,58:04.0,0,0,,,,,,,,,,,,,,,,,,
3438,0,0,0,0,0,0,1.01954901,0.18609992,0.68315297,0.90999365,0.77111101,0.75193149,0.84305811,1.30108488,0.46981671,1.45933259,0,0,0,0,0,0,0,58:04.0,0,0,,,,,,,,,,,,,,,,,,
3439,0,0,0,0,0,0,1.0102222,0.17669114,0.65438527,0.89384156,0.76054442,0.71239448,0.78696209,1.36919022,0.41511407,1.45197678,0,0,0,0,0,0,0,58:04.0,0,0,,,,,,,,,,,,,,,,,,
3440,0,0,0,0,0,0,0.97598612,0.17590086,0.59534353,0.83852303,0.75009722,0.63904119,0.6979844,1.40718925,0.37132394,1.52711368,0,0,0,0,0,0,0,58:05.0,0,0,,,,,,,,,,,,,,,,,,
3441,0,0,0,0,0,0,1.00955188,0.27828512,0.62549633,0.87852573,0.8229869,0.78179854,0.79299831,1.44012356,0.41745132,1.65485334,0,0,0,0,0,0,0,58:05.0,0,0,,,,,,,,,,,,,,,,,,
3442,0,0,0,0,0,0,1.04622746,0.3215453,0.65485281,0.88557726,0.84619898,0.7250796,0.78615201,1.40597355,0.40843764,1.76494586,0,0,0,0,0,0,0,58:05.0,0,0,,,,,,,,,,,,,,,,,,
3443,0,0,0,0,0,0,0.92995334,0.54078734,0.49337095,0.79860586,0.91500765,0.70354593,0.6839335,1.40727067,0.40387198,1.99939537,0,0,0,0,0,0,0,58:05.0,0,0,,,,,,,,,,,,,,,,,,
3444,0,0,0,0,0,0,1.06448269,0.65568787,0.58517677,0.86358815,0.97948712,0.75798577,0.77600306,1.42449021,0.5038079,2.10505629,0,0,0,0,0,0,0,58:05.0,0,0,,,,,,,,,,,,,,,,,,
3445,0,0,0,0,0,0,1.19534123,0.42704612,0.73445719,0.89215344,0.87765115,0.65089631,0.79363596,1.30067885,0.48884034,1.90297806,0,0,0,0,0,0,0,58:06.0,0,0,,,,,,,,,,,,,,,,,,
3446,0,0,0,0,0,0,1.24099147,0.38680539,0.75965899,0.89721167,0.83596116,0.63443917,0.76033908,1.3293947,0.45335895,1.87736428,0,0,0,0,0,0,0,58:06.0,0,0,,,,,,,,,,,,,,,,,,
3447,0,0,0,0,0,0,1.2492286,0.40744975,0.83008838,0.92646325,0.89405221,0.76686043,0.86604518,1.45855248,0.53751606,1.90306997,0,0,0,0,0,0,0,58:06.0,0,0,,,,,,,,,,,,,,,,,,
